TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,8312,3,0,0,7,1,11,225,8,0,1,1,2,125.00,125.00,2,3,1,1,1,1.00,0.40,0,1,3,0.40,1,1,0.50
0,8366,1,1,0,2,1,1,188,7,0,1,1,7,8269.00,11012.00,7,3,2,2,2,0.75,0.40,0,5,5,0.70,5,5,0.14
0,8435,0,0,0,4,1,2,53,6,0,2,5,6,6903.00,9862.00,6,0,0,2,3,0.70,1.00,0,0,0,1.00,0,0,0.83
0,8573,1,0,0,5,1,7,132,2,1,3,5,9,44091.00,56088.00,12,0,0,2,3,0.79,0.64,0,0,0,0.64,0,0,0.56
0,8583,0,0,0,2,0,1,248,5,0,2,8,13,24558.00,59247.00,24,0,0,3,3,0.41,0.68,0,0,0,0.52,0,0,0.62
0,8599,0,0,0,0,,0,188,12,0,1,2,5,14809.00,18617.00,11,2,2,1,1,0.80,0.57,1,3,8,0.36,3,3,0.40
0,8609,1,1,0,1,1,2,175,2,1,4,5,13,25495.00,45958.00,32,0,0,5,7,0.55,0.32,2,0,1,0.35,1,1,0.38
0,8625,0,0,0,4,0,5,178,5,0,2,7,12,63070.00,94509.00,24,0,0,3,6,0.67,0.69,0,0,0,0.46,0,0,0.58
0,8636,1,1,0,4,1,5,203,14,0,0,3,3,13932.00,17075.00,9,0,0,1,2,0.82,0.78,0,0,1,0.33,0,0,1.00
0,8639,1,1,0,2,1,2,154,13,0,0,3,10,37006.00,53432.00,12,0,0,4,5,0.69,0.83,0,0,0,0.83,1,0,0.30
0,8946,1,1,0,0,,0,179,2,2,4,5,14,69344.00,123934.00,30,0,0,5,7,0.56,0.47,1,0,0,0.44,1,0,0.36
0,8956,0,0,0,0,10,0,177,31,0,0,0,5,6459.00,17366.00,8,1,1,1,1,0.37,0.67,0,1,1,0.56,1,1,0.00
1,8964,0,0,0,7,0,9,51,2,3,6,10,12,29292.00,46703.00,14,1,1,6,9,0.63,0.65,1,1,1,0.71,1,1,0.83
0,8975,1,1,0,2,1,1,184,3,1,2,3,6,28563.00,31040.00,10,0,0,1,1,0.92,0.55,0,0,1,0.55,1,0,0.50
0,9070,0,0,0,0,10,0,162,5,0,1,2,12,45638.00,58520.00,21,0,0,6,8,0.78,0.64,0,0,0,0.55,0,0,0.17
0,9071,0,0,0,4,0,7,328,7,0,1,6,26,82949.00,96742.00,36,0,0,14,16,0.86,0.77,0,0,0,0.67,0,0,0.23
0,9121,0,0,0,5,1,4,110,1,3,6,11,26,63862.00,104058.00,32,0,0,10,13,0.61,0.70,0,0,0,0.70,0,0,0.42
0,9192,0,0,0,5,1,4,189,4,0,6,11,9,39287.00,67385.00,22,0,0,4,5,0.58,0.53,0,0,0,0.30,0,0,1.22
0,9221,1,1,0,0,13,1,300,3,1,5,7,16,29905.00,52873.00,29,0,0,4,5,0.57,0.60,0,0,1,0.53,1,0,0.44
1,9273,2,2,0,0,17,0,414,46,0,0,0,1,3548.00,3000.00,10,1,0,1,1,1.18,0.09,0,1,3,0.09,2,1,0.00
1,9299,1,1,0,7,0,2,105,27,0,0,0,3,22537.00,35577.00,10,2,1,1,2,0.63,0.46,0,1,4,0.23,2,1,0.00
1,9307,1,1,0,2,2,3,126,1,2,3,9,6,27313.00,29786.00,10,0,0,4,4,0.92,0.29,3,0,1,0.35,0,1,1.50
0,9380,0,0,0,1,1,0,117,21,0,0,2,10,23715.00,47872.00,15,0,0,2,3,0.50,0.71,0,0,0,0.59,0,0,0.20
0,9415,0,0,0,0,,0,64,3,1,4,5,5,18115.00,21972.00,5,0,0,2,3,0.82,0.83,0,0,0,0.83,0,0,1.00
0,9421,0,0,0,2,1,4,143,1,1,3,6,12,38852.00,48047.00,25,0,0,7,7,0.81,0.46,0,0,1,0.43,0,0,0.50
0,9515,1,1,0,4,1,0,105,16,0,0,3,13,30868.00,41235.00,19,0,0,6,8,0.75,0.70,0,0,0,0.65,0,0,0.23
1,9572,0,0,0,0,,0,96,3,1,1,1,4,20068.00,27461.00,17,1,0,2,2,0.73,0.32,0,1,1,0.21,1,1,0.25
0,9578,0,0,0,2,0,3,318,7,0,1,1,7,20596.00,27027.00,11,0,0,3,3,0.76,0.73,0,0,0,0.64,0,0,0.14
0,9637,1,0,0,0,7,1,46,2,1,2,3,7,10703.00,14050.00,9,1,0,3,5,0.76,0.82,0,1,1,0.64,1,1,0.43
0,9695,0,0,0,1,1,1,169,56,0,0,0,3,8532.00,12934.00,12,0,0,1,1,0.66,0.46,0,0,0,0.23,0,0,0.00
0,9716,0,0,0,0,18,0,25,9,0,1,1,2,4949.00,5000.00,2,0,0,1,1,0.99,0.67,0,0,0,0.67,0,0,0.50
0,9885,0,0,0,0,8,0,124,14,0,0,2,12,20558.00,31787.00,15,0,0,4,7,0.65,0.67,1,0,1,0.80,0,0,0.17
0,9940,1,1,0,5,1,7,142,12,0,1,10,11,39919.00,52594.00,24,0,0,6,7,0.76,0.58,0,0,2,0.42,1,0,0.91
1,9977,1,1,0,1,1,2,54,2,1,2,2,4,9251.00,9668.00,1,3,1,4,4,0.96,0.00,0,3,3,0.80,3,3,0.50
0,10032,1,1,0,0,11,1,141,5,0,4,8,12,41751.00,53547.00,17,0,0,6,7,0.78,0.68,0,0,0,0.63,0,0,0.67
0,10046,0,0,0,0,,0,435,6,0,2,2,10,25736.00,44964.00,19,0,0,3,6,0.57,0.65,2,0,1,0.50,0,1,0.20
0,10096,0,0,0,1,1,1,149,37,0,0,0,9,9131.00,12587.00,13,1,1,3,3,0.73,0.73,0,2,3,0.60,2,2,0.00
0,10211,0,0,0,0,,0,212,31,0,0,0,11,48144.00,69991.00,17,0,0,5,7,0.69,0.53,0,0,0,0.58,0,0,0.00
0,10213,0,0,0,2,1,3,89,9,0,3,11,19,58768.00,84854.00,29,0,0,5,8,0.69,0.77,2,0,1,0.63,0,1,0.58
0,10298,0,0,0,2,1,2,334,13,0,0,2,3,10221.00,14079.00,7,2,0,0,1,0.73,0.30,0,0,4,0.30,0,0,0.67
0,10319,3,3,0,2,2,2,228,5,0,2,3,8,18787.00,23483.00,16,0,0,4,4,0.80,0.41,0,4,4,0.47,7,4,0.38
0,10328,4,4,0,0,,0,82,12,0,1,3,1,23650.00,30710.00,5,0,0,1,1,0.77,0.43,2,0,3,0.14,0,1,3.00
0,10438,1,0,0,1,3,2,105,9,0,1,2,2,496.00,3700.00,11,0,0,0,0,0.13,0.57,0,1,2,0.14,1,1,1.00
1,10444,0,0,0,13,2,21,71,3,1,8,15,16,44095.00,50191.00,36,3,0,12,14,0.88,0.53,3,1,4,0.37,1,4,0.94
0,10486,0,0,0,2,3,4,267,40,0,0,0,6,7265.00,14242.00,18,1,0,2,2,0.51,0.23,3,3,4,0.27,3,4,0.00
0,10521,0,0,0,1,2,0,151,28,0,0,0,13,27049.00,37249.00,17,0,0,6,7,0.73,0.53,3,0,1,0.76,0,1,0.00
1,10540,0,0,0,3,4,2,118,6,0,5,8,5,5576.00,11473.00,10,0,0,3,3,0.49,0.53,2,0,1,0.33,0,1,1.60
1,10632,0,0,0,0,8,0,107,5,0,2,4,4,12546.00,24224.00,7,0,0,2,2,0.52,0.18,3,0,2,0.36,0,2,1.00
1,10681,3,3,0,4,1,3,142,11,0,1,1,5,28966.00,42212.00,7,9,7,2,3,0.69,0.19,0,7,9,0.31,9,7,0.20
0,10730,10,4,0,2,4,3,158,14,0,0,2,11,23332.00,51832.00,26,2,1,3,4,0.45,0.43,3,1,10,0.37,8,2,0.18
0,10748,0,0,0,0,9,3,128,3,1,1,10,15,17819.00,28268.00,17,0,0,3,5,0.63,0.74,1,0,0,0.79,0,0,0.67
1,10775,0,0,0,4,0,7,160,3,1,7,12,11,19163.00,22263.00,20,0,0,6,6,0.86,0.46,3,0,4,0.39,0,1,1.09
0,10837,0,0,0,0,,0,216,9,0,3,7,8,16039.00,49843.00,14,0,0,1,1,0.32,0.93,0,0,0,0.57,0,0,0.88
0,10880,1,1,0,0,10,4,355,17,0,0,3,3,4.00,1040.00,7,1,0,0,0,0.00,0.63,0,1,2,0.38,2,1,1.00
0,10922,0,0,0,1,1,1,553,2,3,4,6,10,9677.00,10947.00,11,0,0,6,8,0.88,0.43,1,0,1,0.71,0,0,0.60
0,10934,3,3,0,4,1,7,256,4,0,1,6,12,29261.00,60654.00,19,0,0,2,3,0.48,0.89,0,0,1,0.63,0,0,0.50
0,11028,1,1,0,0,13,3,167,13,0,0,2,3,5811.00,7704.00,9,1,0,1,1,0.75,0.70,0,0,1,0.30,0,0,0.67
0,11062,1,0,0,2,6,2,163,8,0,1,2,4,10426.00,11422.00,8,2,0,3,3,0.91,0.30,2,1,4,0.40,1,2,0.50
1,11105,1,0,0,1,5,0,90,17,0,0,1,2,5835.00,7488.00,2,0,0,1,1,0.78,0.00,0,1,1,1.00,2,1,0.50
0,11135,0,0,0,3,1,5,163,12,0,1,4,17,59217.00,75776.00,29,0,0,8,12,0.78,0.71,0,0,2,0.55,0,0,0.24
0,11137,1,0,0,2,0,2,161,8,0,2,3,7,34128.00,60468.00,17,0,0,1,2,0.56,0.53,0,0,0,0.41,0,0,0.43
0,11207,0,0,0,6,2,4,239,32,0,0,0,6,10142.00,15656.00,21,0,0,2,2,0.65,0.35,3,0,0,0.23,0,0,0.00
0,11237,0,0,0,4,1,4,179,12,0,1,3,6,595.00,1419.00,13,2,2,3,3,0.42,0.38,2,3,4,0.38,3,4,0.50
0,11243,0,0,0,7,0,6,41,2,1,2,5,4,5596.00,15055.00,6,0,0,0,2,0.37,0.86,0,0,0,0.57,0,0,1.25
0,11252,0,0,0,3,1,0,217,5,0,7,15,20,45258.00,90260.00,29,0,0,6,6,0.50,0.73,0,0,0,0.67,0,0,0.75
0,11256,0,0,0,1,5,0,215,9,0,2,3,10,20700.00,27738.00,9,0,0,5,5,0.75,0.70,3,0,0,1.00,0,0,0.30
0,11258,0,0,0,6,4,16,147,4,0,2,6,10,30189.00,54878.00,23,0,0,2,3,0.55,0.54,0,0,0,0.38,0,0,0.60
1,11338,2,2,0,0,,0,117,37,0,0,0,2,729.00,1788.00,4,1,0,0,0,0.41,0.50,0,1,2,0.33,3,1,0.00
1,11451,0,0,0,1,3,0,161,16,0,0,7,11,11565.00,22899.00,21,2,2,3,6,0.51,0.42,0,2,3,0.42,2,2,0.64
0,11557,0,0,0,1,6,0,300,2,1,8,9,13,25103.00,33970.00,15,0,0,6,9,0.74,0.82,0,0,0,0.76,0,0,0.69
0,11619,0,0,0,7,0,2,99,7,0,4,5,16,74634.00,84891.00,21,1,0,14,14,0.88,0.78,0,1,1,0.70,1,1,0.31
0,11696,2,2,0,0,7,1,113,1,1,4,4,5,11999.00,14938.00,11,0,0,4,4,0.80,0.29,1,0,1,0.36,2,0,0.80
0,11716,2,1,0,1,5,0,181,4,0,1,1,2,6734.00,13000.00,3,0,0,0,1,0.52,0.50,0,0,0,0.50,1,0,0.50
0,11722,2,0,0,1,1,1,92,13,0,0,1,1,,,4,1,0,,,,0.33,0,0,1,0.17,0,0,1.00
0,11748,1,1,0,3,0,7,262,27,0,0,0,5,677.00,2080.00,11,6,3,2,2,0.33,0.22,2,4,9,0.28,4,5,0.00
0,11815,0,0,0,0,17,1,105,7,0,4,10,15,45469.00,62577.00,20,0,0,8,8,0.73,0.64,1,0,0,0.68,0,0,0.67
0,11900,0,0,0,4,1,6,171,2,1,3,4,4,21565.00,24265.00,3,3,2,2,3,0.89,0.43,0,2,3,0.57,2,2,1.00
0,11918,2,2,0,6,1,8,44,3,1,2,3,3,7872.00,9253.00,5,0,0,2,2,0.85,0.50,0,1,1,0.50,3,1,1.00
1,11954,0,0,0,0,,0,7,7,0,1,1,1,,,0,1,0,,,,0.00,2,0,1,1.00,0,1,1.00
0,11975,0,0,0,2,1,3,180,5,0,5,6,9,6201.00,16034.00,14,0,0,2,3,0.39,0.53,0,0,1,0.60,0,0,0.67
0,11977,0,0,0,4,0,1,189,7,0,2,2,6,18097.00,35209.00,16,0,0,2,2,0.51,0.47,0,0,3,0.35,0,0,0.33
0,12173,0,0,0,7,0,11,92,7,0,1,5,12,33910.00,50174.00,27,0,0,4,8,0.68,0.36,3,1,5,0.43,1,4,0.42
1,12175,2,2,0,2,2,2,102,10,0,1,3,4,8486.00,6876.00,3,7,5,3,3,1.23,0.20,0,5,7,0.40,7,5,0.75
0,12191,0,0,0,0,,0,235,29,0,0,0,13,9491.00,12336.00,15,0,0,7,7,0.77,0.53,3,0,4,0.87,0,0,0.00
0,12224,0,0,0,0,,0,163,22,0,0,1,9,13372.00,18961.00,18,0,0,3,4,0.71,0.53,1,0,0,0.47,0,0,0.11
1,12240,1,1,0,16,1,15,246,16,0,0,4,12,49275.00,61570.00,16,1,0,5,7,0.80,0.67,0,2,2,0.67,2,2,0.33
0,12243,0,0,0,1,1,1,214,10,0,1,2,8,14971.00,32721.00,15,0,0,0,2,0.46,0.53,2,0,1,0.47,0,1,0.25
0,12275,1,0,0,16,1,2,199,2,1,7,10,27,177074.00,241985.00,41,1,1,13,15,0.73,0.66,0,1,1,0.57,1,1,0.37
0,12388,0,0,0,0,7,4,172,2,1,3,6,5,13917.00,19676.00,10,1,0,2,2,0.71,0.23,3,2,4,0.38,2,2,1.20
0,12427,1,1,0,6,1,12,38,2,5,8,12,10,63666.00,67986.00,11,1,1,6,8,0.94,0.73,0,1,1,0.67,2,1,1.20
0,12450,0,0,0,1,6,3,138,11,0,3,6,8,22598.00,30318.00,18,0,0,5,6,0.75,0.32,3,0,1,0.36,0,0,0.75
0,12511,0,0,0,5,1,16,201,12,0,1,6,5,12107.00,15427.00,8,0,0,1,2,0.78,0.63,1,1,2,0.63,1,1,1.20
1,12558,8,8,0,7,3,27,35,4,0,6,14,4,15358.00,15641.00,12,1,1,3,3,0.98,0.71,0,1,1,0.24,5,1,3.50
0,12568,2,2,0,9,1,14,144,3,1,8,14,20,143639.00,196298.00,55,0,0,8,12,0.73,0.52,0,0,0,0.33,0,0,0.70
0,12638,0,0,0,4,1,3,384,6,0,1,2,5,9579.00,14438.00,13,0,0,4,4,0.66,0.36,3,0,4,0.36,0,2,0.40
0,12670,2,2,0,3,0,12,151,4,0,4,7,11,23700.00,31354.00,19,2,1,3,4,0.76,0.52,0,1,2,0.44,3,1,0.64
0,12675,0,0,0,0,12,0,291,11,0,2,4,10,25526.00,74605.00,21,0,0,2,4,0.34,0.73,0,0,0,0.45,0,0,0.40
1,12787,1,1,0,8,1,6,113,4,0,6,8,8,61954.00,70652.00,15,0,0,8,8,0.88,0.39,3,1,5,0.44,2,2,1.00
0,12874,0,0,0,0,,0,461,9,0,1,3,16,19759.00,59895.00,25,0,0,3,4,0.33,0.52,3,0,0,0.64,0,0,0.19
0,12900,2,2,0,3,0,6,160,11,0,1,5,8,28848.00,47186.00,11,0,0,3,5,0.61,0.46,1,0,0,0.62,0,0,0.63
1,12986,0,0,0,0,12,1,181,12,0,1,7,11,9428.00,30070.00,13,0,0,6,7,0.31,0.79,0,0,1,0.79,0,0,0.64
0,13092,0,0,0,10,1,17,157,5,0,7,14,21,46499.00,64064.00,40,0,0,9,13,0.73,0.55,3,0,0,0.48,0,0,0.67
0,13097,0,0,0,0,,0,115,29,0,0,0,11,25323.00,47150.00,15,0,0,4,4,0.54,0.73,0,0,0,0.73,0,0,0.00
0,13136,0,0,0,8,1,2,167,4,0,3,4,9,61270.00,75280.00,23,2,0,4,6,0.81,0.50,0,0,4,0.35,0,0,0.44
0,13164,0,0,0,4,0,7,97,2,2,10,18,19,51246.00,88702.00,38,0,0,4,6,0.58,0.36,0,0,0,0.35,0,0,0.95
0,13168,0,0,0,7,2,8,80,10,0,2,5,8,56520.00,75220.00,15,1,0,4,6,0.75,0.63,0,0,1,0.50,0,0,0.63
0,13184,3,3,0,1,2,1,41,35,0,0,0,2,295.00,300.00,2,0,0,1,1,0.98,0.00,1,0,0,1.00,2,0,0.00
0,13207,0,0,0,8,1,4,213,2,1,1,2,2,1513.00,1602.00,2,1,0,2,2,0.94,0.25,0,1,2,0.50,1,1,1.00
0,13220,1,1,0,4,4,2,375,18,0,0,1,7,5463.00,10661.00,12,1,0,2,3,0.51,0.15,3,1,4,0.54,2,2,0.14
0,13223,0,0,0,3,0,8,109,3,2,5,10,12,61403.00,83970.00,20,1,0,6,8,0.73,0.61,0,0,1,0.52,0,0,0.83
0,13260,0,0,0,4,0,3,49,5,0,3,3,8,33972.00,36720.00,11,0,0,6,6,0.93,0.92,0,0,0,0.67,0,0,0.38
0,13314,1,1,0,2,6,1,99,2,1,3,3,7,23273.00,25145.00,9,1,0,4,4,0.93,0.55,0,0,1,0.64,1,0,0.43
0,13327,0,0,0,3,1,3,236,8,0,1,5,10,64002.00,72931.00,19,0,0,7,7,0.88,0.70,0,0,0,0.43,0,0,0.50
0,13353,0,0,0,6,1,3,160,15,0,0,4,16,60557.00,75068.00,38,0,0,8,10,0.81,0.58,0,0,0,0.40,0,0,0.25
1,13425,0,0,0,6,1,6,258,6,0,2,5,7,4937.00,12345.00,8,0,0,4,4,0.40,0.55,3,0,0,0.64,0,0,0.71
0,13438,1,1,0,5,0,5,9,3,1,6,6,2,228.00,285.00,1,0,0,1,1,0.80,0.17,0,0,0,0.33,1,0,3.00
0,13567,0,0,0,7,1,1,62,6,0,2,3,6,17116.00,23973.00,7,0,0,3,4,0.71,1.00,0,0,0,0.86,0,0,0.50
0,13667,2,2,0,0,9,0,103,9,0,1,4,7,14699.00,20328.00,16,1,0,3,3,0.72,0.65,2,0,1,0.41,1,1,0.57
0,13679,0,0,0,1,3,0,221,8,0,7,11,19,13624.00,45251.00,35,0,0,3,4,0.30,0.69,0,0,1,0.49,0,0,0.58
0,13695,1,0,0,0,9,1,264,4,0,4,8,10,37382.00,43545.00,19,0,0,5,7,0.86,0.40,1,0,4,0.50,1,0,0.80
0,13702,3,1,0,4,1,2,136,4,0,1,5,7,48558.00,51684.00,12,0,0,6,6,0.94,0.57,0,0,0,0.50,1,0,0.71
1,13753,0,0,0,9,1,30,112,15,0,0,5,8,10783.00,12757.00,16,2,2,5,7,0.85,0.42,0,2,2,0.33,2,2,0.63
0,13759,0,0,0,0,10,1,334,9,0,2,4,7,42128.00,50674.00,17,1,0,3,4,0.83,0.50,0,0,3,0.39,0,0,0.57
0,13850,0,0,0,0,7,3,100,17,0,0,1,3,1948.00,23949.00,9,1,1,0,0,0.08,0.18,1,4,6,0.27,4,4,0.33
0,13882,0,0,0,3,0,3,217,5,0,4,6,12,20121.00,24837.00,17,0,0,5,5,0.81,0.61,0,0,1,0.67,0,0,0.50
0,13912,0,0,0,3,1,1,40,7,0,2,7,8,7693.00,10538.00,8,0,0,3,3,0.73,1.00,0,0,0,1.00,0,0,0.88
0,13956,7,0,0,1,0,0,129,7,0,1,2,7,8264.00,18426.00,20,0,0,3,3,0.45,0.52,2,0,1,0.33,4,1,0.29
1,13970,2,2,0,3,1,5,220,14,0,0,4,4,14451.00,19365.00,6,2,2,2,3,0.75,0.38,2,2,4,0.50,3,3,1.00
0,14005,0,0,0,0,20,0,109,5,0,2,5,10,22792.00,64722.00,20,0,0,2,2,0.35,0.81,0,0,0,0.48,0,0,0.50
0,14007,0,0,0,3,3,0,325,4,0,5,7,14,26328.00,70535.00,25,0,0,3,5,0.37,0.54,3,0,1,0.50,0,0,0.50
0,14040,5,4,0,4,2,3,34,2,1,3,5,6,23564.00,25485.00,7,0,0,4,4,0.92,0.88,0,0,0,0.75,0,0,0.83
0,14129,0,0,0,1,1,5,136,18,0,0,3,3,15109.00,21931.00,7,0,0,1,3,0.69,0.25,1,0,0,0.38,0,0,1.00
0,14168,1,1,0,0,8,3,123,16,0,0,1,1,0.00,2509.00,5,0,0,,,0.00,0.80,0,0,0,0.20,1,0,1.00
0,14170,1,1,0,4,0,6,64,7,0,1,3,4,38247.00,50944.00,8,0,0,2,3,0.75,0.88,0,0,0,0.50,1,0,0.75
0,14220,0,0,0,2,0,2,143,10,0,3,3,3,2583.00,3050.00,6,0,0,2,2,0.85,0.67,0,0,1,0.50,0,0,1.00
0,14305,1,1,0,1,5,5,84,3,1,3,7,5,12401.00,13057.00,10,1,0,2,3,0.95,0.36,2,0,1,0.36,1,1,1.40
1,14408,0,0,0,5,0,13,119,2,1,8,13,14,18449.00,23295.00,18,2,0,9,12,0.79,0.65,0,1,3,0.61,1,1,0.93
1,14449,0,0,0,0,7,0,61,29,0,0,0,2,4254.00,3190.00,1,4,2,2,2,1.33,0.20,0,2,3,0.40,2,2,0.00
0,14469,0,0,0,6,0,2,180,12,0,1,6,15,27888.00,49168.00,24,0,0,3,5,0.57,0.62,0,0,0,0.52,0,0,0.40
0,14483,0,0,0,7,1,4,153,14,0,0,2,3,10303.00,13692.00,4,1,0,1,3,0.75,0.50,0,0,2,0.50,0,0,0.67
0,14532,0,0,0,0,14,0,355,8,0,1,10,30,76695.00,108659.00,40,0,0,17,23,0.71,0.72,0,0,0,0.65,0,0,0.33
0,14541,7,5,0,2,0,0,103,26,0,0,0,3,1639.00,2085.00,4,1,1,1,1,0.79,0.60,0,1,3,0.60,7,1,0.00
0,14629,0,0,0,1,6,1,327,8,0,1,2,2,4088.00,4863.00,13,2,1,2,2,0.84,0.35,0,1,4,0.12,1,1,1.00
1,14656,5,1,0,5,3,8,168,4,0,5,5,7,18265.00,31927.00,9,7,4,3,3,0.57,0.28,3,5,10,0.39,7,7,0.71
0,14696,2,0,0,2,1,1,134,19,0,0,4,9,14928.00,18307.00,17,1,0,6,6,0.82,0.19,3,0,3,0.43,0,3,0.44
0,14752,0,0,0,5,1,1,240,2,1,6,16,26,46604.00,88920.00,43,0,0,5,5,0.52,0.73,0,0,0,0.53,0,0,0.62
0,14928,0,0,0,2,1,2,111,24,0,0,1,5,478.00,17816.00,15,0,0,0,0,0.03,0.47,0,0,0,0.33,0,0,0.20
0,14944,1,1,0,5,4,13,162,5,0,2,3,4,3132.00,5028.00,21,3,3,0,1,0.62,0.28,0,3,4,0.16,4,3,0.75
0,15017,0,0,0,3,0,1,155,5,0,8,17,15,34284.00,39029.00,27,0,0,9,9,0.88,0.70,0,1,1,0.45,1,1,1.13
0,15073,1,1,0,3,3,2,55,11,0,3,4,6,4632.00,6140.00,7,0,0,1,3,0.75,0.60,0,0,0,0.60,0,0,0.67
0,15076,3,2,0,3,1,1,99,4,0,1,3,6,21902.00,27068.00,8,2,0,2,3,0.81,0.60,0,0,3,0.60,2,0,0.50
0,15146,0,0,0,0,14,0,131,43,0,0,0,2,3530.00,4900.00,8,0,0,0,1,0.72,0.25,0,0,0,0.25,0,0,0.00
0,15174,5,4,0,3,1,8,89,9,0,2,6,4,22409.00,25227.00,20,3,2,3,3,0.89,0.18,0,2,4,0.12,4,2,1.50
0,15179,1,1,0,5,0,4,243,29,0,0,0,6,19178.00,32313.00,8,1,1,4,4,0.59,0.70,0,1,1,0.60,1,1,0.00
0,15393,0,0,0,6,1,6,155,4,0,2,3,10,10325.00,37604.00,20,0,0,2,3,0.27,0.59,0,1,1,0.45,1,1,0.30
0,15418,0,0,0,0,9,0,210,9,0,2,3,9,17658.00,23843.00,16,1,0,4,5,0.74,0.48,0,1,1,0.43,1,1,0.33
0,15421,2,2,0,1,4,1,102,27,0,0,0,3,3915.00,7251.00,5,5,3,1,2,0.54,0.10,0,3,5,0.30,4,3,0.00
0,15439,4,3,0,2,1,1,146,2,2,4,9,10,21252.00,25290.00,24,0,0,6,8,0.84,0.54,3,0,2,0.38,0,0,0.90
0,15458,0,0,0,2,5,3,278,4,0,2,7,10,5828.00,9901.00,27,0,0,3,3,0.59,0.59,1,0,0,0.34,0,0,0.70
0,15464,3,0,0,2,0,1,298,18,0,0,1,7,303.00,324.00,6,3,2,2,2,0.94,0.30,2,2,3,0.70,4,3,0.14
1,15567,0,0,0,3,1,5,145,15,0,0,1,4,9182.00,10248.00,12,0,0,3,4,0.90,0.33,3,0,2,0.27,0,2,0.25
0,15590,0,0,0,1,2,1,232,22,0,0,1,2,468.00,350.00,2,2,0,1,1,1.34,0.25,0,1,2,0.50,1,1,0.50
0,15635,0,0,0,4,0,3,106,37,0,0,0,3,1964.00,3033.00,7,0,0,0,3,0.65,0.38,0,0,1,0.38,0,0,0.00
0,15803,2,2,0,4,1,4,92,9,0,2,2,2,14412.00,14951.00,3,2,0,1,2,0.96,0.20,2,0,3,0.40,0,1,1.00
0,15864,1,0,0,0,8,0,257,10,0,1,1,2,59.00,3470.00,4,6,3,0,0,0.02,0.10,0,3,7,0.20,3,3,0.50
0,15900,0,0,0,6,1,4,316,9,0,2,3,9,52717.00,101064.00,15,0,0,1,1,0.52,0.87,0,0,0,0.60,0,0,0.33
0,15905,7,5,0,4,1,2,89,3,1,2,2,3,19467.00,26690.00,3,4,1,1,2,0.73,0.25,0,1,4,0.38,3,1,0.67
0,15922,1,1,0,3,1,3,96,8,0,2,3,4,2105.00,9214.00,6,0,0,2,2,0.23,0.50,2,1,2,0.50,2,2,0.75
0,16004,0,0,0,1,4,2,270,9,0,1,4,17,34639.00,80865.00,28,0,0,2,4,0.43,0.68,2,0,1,0.55,0,1,0.24
0,16053,0,0,0,1,1,1,198,15,0,0,3,4,660.00,6514.00,11,0,0,0,0,0.10,0.33,0,0,1,0.33,0,0,0.75
0,16100,1,1,0,1,0,2,393,5,0,1,4,6,6493.00,15179.00,9,0,0,2,4,0.43,0.67,2,0,1,0.67,1,1,0.67
0,16141,0,0,0,11,0,7,209,6,0,3,5,7,25072.00,30130.00,13,0,0,5,6,0.83,0.77,0,0,0,0.54,0,0,0.71
1,16145,2,2,0,7,1,6,116,25,0,0,0,2,6447.00,15874.00,7,2,1,0,1,0.41,0.09,2,1,3,0.18,2,2,0.00
0,16219,1,1,0,5,0,4,222,21,0,0,3,7,15720.00,28136.00,17,0,0,1,3,0.56,0.44,1,0,0,0.39,0,0,0.43
0,16248,0,0,0,0,22,3,523,8,0,1,2,6,11792.00,23145.00,11,0,0,1,2,0.51,0.82,0,0,0,0.55,0,0,0.33
0,16255,0,0,0,8,1,3,217,2,4,7,11,23,19766.00,144818.00,37,0,0,1,1,0.14,0.63,0,0,0,0.53,0,0,0.48
0,16271,0,0,0,1,0,1,104,4,0,3,4,6,5417.00,16760.00,6,0,0,2,2,0.32,1.00,0,0,0,1.00,0,0,0.67
1,16361,0,0,0,1,2,3,123,8,0,2,6,10,24309.00,31071.00,15,0,0,6,7,0.78,0.44,3,0,0,0.63,0,0,0.60
0,16431,6,0,0,1,2,2,206,10,0,1,1,11,37518.00,62802.00,24,0,0,5,5,0.60,0.42,3,0,1,0.46,2,0,0.09
0,16534,0,0,0,1,2,0,8,8,0,1,1,1,10375.00,12879.00,1,0,0,1,1,0.81,1.00,0,0,0,1.00,0,0,1.00
0,16557,0,0,0,1,1,1,62,15,0,0,1,6,13281.00,13986.00,7,0,0,5,5,0.95,0.75,0,0,0,0.75,0,0,0.17
1,16582,2,2,0,8,0,4,132,9,0,1,2,11,38158.00,78090.00,18,3,3,6,6,0.49,0.38,3,4,7,0.42,5,5,0.18
0,16605,0,0,0,0,13,0,220,13,0,0,1,5,1730.00,4321.00,6,0,0,1,2,0.40,0.50,0,1,2,0.83,1,1,0.20
0,16656,0,0,0,1,3,0,155,6,0,2,2,5,12398.00,16066.00,15,0,0,3,4,0.77,0.56,2,0,1,0.31,0,1,0.40
